1532333264.04,35.671,128.1286,1414.37431
1532333269.04,35.61667,128.13611,1428.41329
1532333274.04,35.56243,128.14361,1442.36895
1532333279.04,35.50827,128.15111,1456.24128
1532333284.04,35.4542,128.15861,1470.03029
1532333289.04,35.4002,128.16611,1483.73598
1532333294.04,35.34628,128.1736,1497.35834
1532333299.04,35.29245,128.18109,1510.89739
1532333304.04,35.23869,128.18857,1524.3531
1532333309.04,35.18502,128.19606,1537.7255
1532333314.04,35.13142,128.20353,1551.01457
1532333319.04,35.07791,128.21101,1564.22032
1532333324.04,35.02448,128.21848,1577.34274
1532333329.04,34.97113,128.22595,1590.38185
1532333334.04,34.91786,128.23342,1603.33763
1532333339.04,34.86468,128.24088,1616.21008
1532333344.04,34.81157,128.24834,1628.99921
1532333349.04,34.75854,128.2558,1641.70502
1532333354.04,34.7056,128.26326,1654.3275
1532333359.04,34.65273,128.27071,1666.86667
1532333364.04,34.59995,128.27815,1679.3225
1532333369.04,34.54725,128.2856,1691.69502
1532333374.04,34.49463,128.29304,1703.98421
1532333379.04,34.44209,128.30048,1716.19008
1532333384.04,34.38963,128.30792,1728.31262
1532333389.04,34.33725,128.31535,1740.35185
1532333394.04,34.28495,128.32278,1752.30774
1532333399.04,34.23273,128.3302,1764.18032
1532333404.04,34.1806,128.33763,1775.96957
1532333409.04,34.12854,128.34505,1787.6755
1532333414.04,34.07657,128.35246,1799.2981
1532333419.04,34.02468,128.35988,1810.83739
1532333424.04,33.97287,128.36729,1822.29335
1532333429.04,33.92113,128.37469,1833.66598
1532333434.04,33.86949,128.3821,1844.95529
1532333439.04,33.81792,128.3895,1856.16128
1532333444.04,33.76643,128.3969,1867.28395
1532333449.04,33.71502,128.40429,1878.32329
1532333454.04,33.6637,128.41168,1889.2793
1532333459.04,33.61245,128.41907,1900.152
1532333464.04,33.56129,128.42646,1910.94137
1532333469.04,33.5102,128.43384,1921.64742
1532333474.04,33.4592,128.44122,1932.27014
1532333479.04,33.40828,128.44859,1942.80955
1532333484.04,33.35744,128.45597,1953.26562
1532333489.04,33.30668,128.46334,1963.63838
1532333494.04,33.256,128.4707,1973.92781
1532333499.04,33.2054,128.47807,1984.13392
1532333504.04,33.15489,128.48543,1994.2567
1532333509.04,33.10445,128.49278,2004.29617
1532333514.04,33.0541,128.50014,2014.25231
1532333519.04,33.00383,128.50749,2024.12512
1532333524.04,32.95363,128.51484,2033.91461
1532333529.04,32.90352,128.52218,2043.62078
1532333534.04,32.85349,128.52952,2053.24363
1532333539.04,32.80354,128.53686,2062.78315
1532333544.04,32.75367,128.54419,2072.23934
1532333549.04,32.70388,128.55153,2081.61222
1532333554.04,32.65418,128.55886,2090.90177
1532333559.04,32.60455,128.56618,2100.108
1532333564.04,32.55501,128.5735,2109.2309
1532333569.04,32.50554,128.58082,2118.27049
1532333574.04,32.45616,128.58814,2127.22674
1532333579.04,32.40686,128.59545,2136.09968
1532333584.04,32.35764,128.60276,2144.88929
1532333589.04,32.3085,128.61007,2153.59558
1532333594.04,32.25944,128.61737,2162.21854
1532333599.04,32.21046,128.62468,2170.75819
1532333604.04,32.16156,128.63197,2179.2145
1532333609.04,32.11275,128.63927,2187.5875
1532333614.04,32.06401,128.64656,2195.87717
1532333619.04,32.01536,128.65385,2204.08352
1532333624.04,31.96678,128.66113,2212.20655
1532333629.04,31.91829,128.66841,2220.24625
1532333634.04,31.86988,128.67569,2228.20262
1532333639.04,31.82155,128.68297,2236.07568
1532333644.04,31.7733,128.69024,2243.86541
1532333649.04,31.72513,128.69751,2251.57182
1532333654.04,31.67704,128.70478,2259.1949
1532333659.04,31.62904,128.71204,2266.73467
1532333664.04,31.58111,128.7193,2274.1911
1532333669.04,31.53327,128.72656,2281.56422
1532333674.04,31.4855,128.73381,2288.85401
1532333679.04,31.43782,128.74106,2296.06048
1532333684.04,31.39022,128.74831,2303.18363
1532333689.04,31.3427,128.75555,2310.22345
1532333694.04,31.29526,128.76279,2317.17995
1532333699.04,31.2479,128.77003,2324.05312
1532333704.04,31.20062,128.77727,2330.84297
1532333709.04,31.15342,128.7845,2337.5495
1532333714.04,31.10631,128.79173,2344.17271
1532333719.04,31.05927,128.79895,2350.71259
1532333724.04,31.01232,128.80618,2357.16915
1532333729.04,30.96545,128.8134,2363.54238
1532333734.04,30.91865,128.82061,2369.83229
1532333739.04,30.87194,128.82783,2376.03888
1532333744.04,30.82531,128.83504,2382.16214
1532333749.04,30.77876,128.84224,2388.20209
1532333754.04,30.73229,128.84945,2394.15871
1532333759.04,30.68591,128.85665,2400.032
1532333764.04,30.6396,128.86384,2405.82197
1532333769.04,30.59337,128.87104,2411.52862
1532333774.04,30.54723,128.87823,2417.15195
1532333779.04,30.50117,128.88542,2422.69195
1532333784.04,30.45518,128.8926,2428.14862
1532333789.04,30.40928,128.89978,2433.52198
1532333794.04,30.36346,128.90696,2438.81201
1532333799.04,30.31772,128.91414,2444.01872
1532333804.04,30.27206,128.92131,2449.1421
1532333809.04,30.22648,128.92848,2454.18217
1532333814.04,30.18099,128.93565,2459.1389
1532333819.04,30.13557,128.94281,2464.01232
1532333824.04,30.09024,128.94997,2468.80241
1532333829.04,30.04498,128.95713,2473.50918
1532333834.04,29.99981,128.96428,2478.13262
1532333839.04,29.95472,128.97143,2482.67275
1532333844.04,29.90971,128.97858,2487.12954
1532333849.04,29.86478,128.98572,2491.50302
1532333854.04,29.81993,128.99286,2495.79317
1532333859.04,29.77516,129.0,2500.0
1532333864.04,29.73047,129.00713,2504.12351
1532333869.04,29.68587,129.01427,2508.16369
1532333874.04,29.64134,129.0214,2512.12054
1532333879.04,29.5969,129.02852,2515.99408
1532333884.04,29.55253,129.03564,2519.78429
1532333889.04,29.50825,129.04276,2523.49118
1532333894.04,29.46405,129.04988,2527.11474
1532333899.04,29.41993,129.05699,2530.65499
1532333904.04,29.37589,129.0641,2534.1119
1532333909.04,29.33193,129.07121,2537.4855
1532333914.04,29.28805,129.07831,2540.77577
1532333919.04,29.24425,129.08541,2543.98272
1532333924.04,29.20054,129.09251,2547.10635
1532333929.04,29.1569,129.0996,2550.14665
1532333934.04,29.11335,129.10669,2553.10362
1532333939.04,29.06988,129.11378,2555.97728
1532333944.04,29.02649,129.12087,2558.76761
1532333949.04,28.98317,129.12795,2561.47462
1532333954.04,28.93994,129.13503,2564.0983
1532333959.04,28.8968,129.1421,2566.63867
1532333964.04,28.85373,129.14917,2569.0957
1532333969.04,28.81074,129.15624,2571.46942
1532333974.04,28.76783,129.16331,2573.75981
1532333979.04,28.72501,129.17037,2575.96688
1532333984.04,28.68226,129.17743,2578.09062
1532333989.04,28.6396,129.18449,2580.13105
1532333994.04,28.59702,129.19154,2582.08814
1532333999.04,28.55452,129.19859,2583.96192
1532334004.04,28.5121,129.20564,2585.75237
1532334009.04,28.46976,129.21268,2587.4595
1532334014.04,28.4275,129.21972,2589.08331
1532334019.04,28.38532,129.22676,2590.62379
1532334024.04,28.34323,129.2338,2592.08094
1532334029.04,28.30121,129.24083,2593.45478
1532334034.04,28.25927,129.24785,2594.74529
1532334039.04,28.21742,129.25488,2595.95248
1532334044.04,28.17565,129.2619,2597.07634
1532334049.04,28.13396,129.26892,2598.11689
1532334054.04,28.09235,129.27594,2599.0741
1532334059.04,28.05082,129.28295,2599.948
1532334064.04,28.00937,129.28996,2600.73857
1532334069.04,27.968,129.29697,2601.44582
1532334074.04,27.92671,129.30397,2602.06974
1532334079.04,27.88551,129.31097,2602.61035
1532334084.04,27.84438,129.31797,2603.06762
1532334089.04,27.80334,129.32496,2603.44158
1532334094.04,27.76237,129.33195,2603.73221
1532334099.04,27.72149,129.33894,2603.93952
1532334104.04,27.68069,129.34592,2604.06351
1532334109.04,27.63997,129.3529,2604.10417
1532334114.04,27.59933,129.35988,2604.0615
1532334119.04,27.55877,129.36686,2603.93552
1532334124.04,27.51829,129.37383,2603.72621
1532334129.04,27.4779,129.3808,2603.43358
1532334134.04,27.43758,129.38776,2603.05762
1532334139.04,27.39735,129.39473,2602.59835
1532334144.04,27.35719,129.40169,2602.05574
1532334149.04,27.31712,129.40864,2601.42982
1532334154.04,27.27713,129.4156,2600.72057
1532334159.04,27.23722,129.42255,2599.928
1532334164.04,27.19739,129.42949,2599.0521
1532334169.04,27.15764,129.43644,2598.09289
1532334174.04,27.11797,129.44338,2597.05034
1532334179.04,27.07839,129.45031,2595.92448
1532334184.04,27.03888,129.45725,2594.71529
1532334189.04,26.99946,129.46418,2593.42278
1532334194.04,26.96011,129.47111,2592.04695
1532334199.04,26.92085,129.47803,2590.58779
1532334204.04,26.88167,129.48496,2589.0453
1532334209.04,26.84257,129.49187,2587.4195
1532334214.04,26.80355,129.49879,2585.71037
1532334219.04,26.76461,129.5057,2583.91792
1532334224.04,26.72575,129.51261,2582.04214
1532334229.04,26.68697,129.51952,2580.08305
1532334234.04,26.64827,129.52642,2578.04062
1532334239.04,26.60966,129.53332,2575.91488
1532334244.04,26.57112,129.54022,2573.70581
1532334249.04,26.53267,129.54711,2571.41342
1532334254.04,26.4943,129.554,2569.0377
1532334259.04,26.45601,129.56089,2566.57867
1532334264.04,26.4178,129.56777,2564.0363
1532334269.04,26.37967,129.57465,2561.41062
1532334274.04,26.34162,129.58153,2558.70161
1532334279.04,26.30365,129.58841,2555.90928
1532334284.04,26.26576,129.59528,2553.03363
1532334289.04,26.22796,129.60215,2550.07465
1532334294.04,26.19023,129.60901,2547.03234
1532334299.04,26.15259,129.61588,2543.90672
1532334304.04,26.11503,129.62273,2540.69777
1532334309.04,26.07755,129.62959,2537.4055
1532334314.04,26.04014,129.63644,2534.0299
1532334319.04,26.00282,129.64329,2530.57099
1532334324.04,25.96559,129.65014,2527.02874
1532334329.04,25.92843,129.65698,2523.40318
1532334334.04,25.89135,129.66382,2519.69429
1532334339.04,25.85435,129.67066,2515.90208
1532334344.04,25.81744,129.6775,2512.02654
1532334349.04,25.7806,129.68433,2508.06769
1532334354.04,25.74385,129.69116,2504.0255
1532334359.04,25.70718,129.69798,2499.9
1532334364.04,25.67059,129.7048,2495.69117
1532334369.04,25.63408,129.71162,2491.39902
1532334374.04,25.59765,129.71844,2487.02355
1532334379.04,25.5613,129.72525,2482.56475
1532334384.04,25.52503,129.73206,2478.02262
1532334389.04,25.48885,129.73886,2473.39718
1532334394.04,25.45274,129.74567,2468.68841
1532334399.04,25.41672,129.75247,2463.89632
1532334404.04,25.38077,129.75926,2459.0209
1532334409.04,25.34491,129.76606,2454.06217
1532334414.04,25.30913,129.77285,2449.0201
1532334419.04,25.27343,129.77963,2443.89472
1532334424.04,25.23781,129.78642,2438.68601
1532334429.04,25.20227,129.7932,2433.39398
1532334434.04,25.16681,129.79998,2428.01862
1532334439.04,25.13143,129.80675,2422.55995
1532334444.04,25.09614,129.81352,2417.01795
1532334449.04,25.06092,129.82029,2411.39262
1532334454.04,25.02579,129.82706,2405.68397
1532334459.04,24.99073,129.83382,2399.892
1532334464.04,24.95576,129.84058,2394.01671
1532334469.04,24.92087,129.84733,2388.05809
1532334474.04,24.88606,129.85409,2382.01614
1532334479.04,24.85133,129.86084,2375.89088
1532334484.04,24.81668,129.86758,2369.68229
1532334489.04,24.78212,129.87433,2363.39038
1532334494.04,24.74763,129.88107,2357.01514
1532334499.04,24.71322,129.8878,2350.55659
1532334504.04,24.6789,129.89454,2344.01471
1532334509.04,24.64466,129.90127,2337.3895
1532334514.04,24.61049,129.908,2330.68097
1532334519.04,24.57641,129.91472,2323.88912
1532334524.04,24.54241,129.92144,2317.01395
1532334529.04,24.50849,129.92816,2310.05545
1532334534.04,24.47465,129.93488,2303.01363
1532334539.04,24.44089,129.94159,2295.88848
1532334544.04,24.40722,129.9483,2288.68001
1532334549.04,24.37362,129.955,2281.38822
1532334554.04,24.34011,129.9617,2274.0131
1532334559.04,24.30667,129.9684,2266.55467
1532334564.04,24.27332,129.9751,2259.01291
1532334569.04,24.24005,129.98179,2251.38782
1532334574.04,24.20686,129.98848,2243.67941
1532334579.04,24.17375,129.99517,2235.88768
1532334584.04,24.14072,130.00186,2228.01263
1532334589.04,24.10777,130.00854,2220.05425
1532334594.04,24.0749,130.01521,2212.01255
1532334599.04,24.04212,130.02189,2203.88752
1532334604.04,24.00941,130.02856,2195.67917
1532334609.04,23.97679,130.03523,2187.3875
1532334614.04,23.94424,130.04189,2179.01251
1532334619.04,23.91178,130.04855,2170.55419
1532334624.04,23.8794,130.05521,2162.01255
1532334629.04,23.8471,130.06187,2153.38758
1532334634.04,23.81488,130.06852,2144.67929
1532334639.04,23.78274,130.07517,2135.88768
1532334644.04,23.75068,130.08182,2127.01274
1532334649.04,23.71871,130.08846,2118.05449
1532334654.04,23.68681,130.0951,2109.01291
1532334659.04,23.655,130.10174,2099.888
1532334664.04,23.62326,130.10837,2090.67977
1532334669.04,23.59161,130.115,2081.38822
1532334674.04,23.56004,130.12163,2072.01335
1532334679.04,23.52855,130.12825,2062.55515
1532334684.04,23.49714,130.13488,2053.01363
1532334689.04,23.46581,130.14149,2043.38878
1532334694.04,23.43456,130.14811,2033.68061
1532334699.04,23.40339,130.15472,2023.88912
1532334704.04,23.37231,130.16133,2014.01431
1532334709.04,23.3413,130.16793,2004.05617
1532334714.04,23.31038,130.17454,1994.01471
1532334719.04,23.27953,130.18114,1983.88992
1532334724.04,23.24877,130.18773,1973.68181
1532334729.04,23.21809,130.19433,1963.39038
1532334734.04,23.18749,130.20092,1953.01563
1532334739.04,23.15697,130.2075,1942.55755
1532334744.04,23.12653,130.21409,1932.01615
1532334749.04,23.09617,130.22067,1921.39142
1532334754.04,23.0659,130.22724,1910.68337
1532334759.04,23.0357,130.23382,1899.892
1532334764.04,23.00559,130.24039,1889.01731
1532334769.04,22.97555,130.24696,1878.05929
1532334774.04,22.9456,130.25352,1867.01795
1532334779.04,22.91573,130.26008,1855.89328
1532334784.04,22.88594,130.26664,1844.68529
1532334789.04,22.85623,130.2732,1833.39398
1532334794.04,22.8266,130.27975,1822.01935
1532334799.04,22.79705,130.2863,1810.56139
1532334804.04,22.76759,130.29285,1799.02011
1532334809.04,22.7382,130.29939,1787.3955
1532334814.04,22.70889,130.30593,1775.68757
1532334819.04,22.67967,130.31247,1763.89632
1532334824.04,22.65053,130.319,1752.02175
1532334829.04,22.62147,130.32553,1740.06385
1532334834.04,22.59248,130.33206,1728.02263
1532334839.04,22.56358,130.33858,1715.89808
1532334844.04,22.53476,130.3451,1703.69021
1532334849.04,22.50603,130.35162,1691.39902
1532334854.04,22.47737,130.35814,1679.02451
1532334859.04,22.44879,130.36465,1666.56667
1532334864.04,22.4203,130.37116,1654.02551
1532334869.04,22.39188,130.37766,1641.40102
1532334874.04,22.36355,130.38416,1628.69321
1532334879.04,22.3353,130.39066,1615.90208
1532334884.04,22.30713,130.39716,1603.02763
1532334889.04,22.27903,130.40365,1590.06985
1532334894.04,22.25102,130.41014,1577.02875
1532334899.04,22.2231,130.41663,1563.90432
1532334904.04,22.19525,130.42311,1550.69657
1532334909.04,22.16748,130.42959,1537.4055
1532334914.04,22.1398,130.43607,1524.03111
1532334919.04,22.11219,130.44254,1510.57339
1532334924.04,22.08467,130.44901,1497.03235
1532334929.04,22.05722,130.45548,1483.40798
1532334934.04,22.02986,130.46195,1469.70029
1532334939.04,22.00258,130.46841,1455.90928
1532334944.04,21.97538,130.47487,1442.03495
1532334949.04,21.94826,130.48132,1428.07729
1532334954.04,21.92122,130.48777,1414.03631
1532334959.04,21.89427,130.49422,1399.912
1532334964.04,21.86739,130.50067,1385.70437
1532334969.04,21.8406,130.50711,1371.41342
1532334974.04,21.81388,130.51355,1357.03915
1532334979.04,21.78725,130.51999,1342.58155
1532334984.04,21.7607,130.52642,1328.04063
1532334989.04,21.73422,130.53285,1313.41638
1532334994.04,21.70783,130.53928,1298.70881
1532334999.04,21.68152,130.5457,1283.91792
1532335004.04,21.6553,130.55212,1269.04371
1532335009.04,21.62915,130.55854,1254.08617
1532335014.04,21.60308,130.56496,1239.04531
1532335019.04,21.5771,130.57137,1223.92112
1532335024.04,21.55119,130.57777,1208.71361
1532335029.04,21.52537,130.58418,1193.42278
1532335034.04,21.49962,130.59058,1178.04863
1532335039.04,21.47396,130.59698,1162.59115
1532335044.04,21.44838,130.60338,1147.05035
1532335049.04,21.42288,130.60977,1131.42622
1532335054.04,21.39746,130.61616,1115.71877
1532335059.04,21.37212,130.62255,1099.928
1532335064.04,21.34687,130.62893,1084.05391
1532335069.04,21.32169,130.63531,1068.09649
1532335074.04,21.2966,130.64169,1052.05575
1532335079.04,21.27158,130.64806,1035.93168
1532335084.04,21.24665,130.65443,1019.72429
1532335089.04,21.2218,130.6608,1003.43358
1532335094.04,21.19703,130.66716,987.05955
1532335099.04,21.17233,130.67352,970.60219
1532335104.04,21.14773,130.67988,954.06151
1532335109.04,21.1232,130.68624,937.4375
1532335114.04,21.09875,130.69259,920.73017
1532335119.04,21.07438,130.69894,903.93952
1532335124.04,21.0501,130.70528,887.06555
1532335129.04,21.02589,130.71163,870.10825
1532335134.04,21.00177,130.71797,853.06763
1532335139.04,20.97773,130.7243,835.94368
1532335144.04,20.95377,130.73064,818.73641
1532335149.04,20.92988,130.73697,801.44582
1532335154.04,20.90608,130.74329,784.07191
1532335159.04,20.88237,130.74962,766.61467
1532335164.04,20.85873,130.75594,749.07411
1532335169.04,20.83517,130.76225,731.45022
1532335174.04,20.8117,130.76857,713.74301
1532335179.04,20.7883,130.77488,695.95248
1532335184.04,20.76499,130.78119,678.07863
1532335189.04,20.74175,130.78749,660.12145
1532335194.04,20.7186,130.7938,642.08095
1532335199.04,20.69553,130.80009,623.95712
1532335204.04,20.67254,130.80639,605.74997
1532335209.04,20.64963,130.81268,587.4595
1532335214.04,20.6268,130.81897,569.08571
1532335219.04,20.60405,130.82526,550.62859
1532335224.04,20.58139,130.83154,532.08815
1532335229.04,20.5588,130.83782,513.46438
1532335234.04,20.5363,130.8441,494.75729
1532335239.04,20.51388,130.85037,475.96688
1532335244.04,20.49153,130.85664,457.09315
1532335249.04,20.46927,130.86291,438.13609
1532335254.04,20.44709,130.86917,419.09571
1532335259.04,20.42499,130.87543,399.972
1532335264.04,20.40297,130.88169,380.76497
1532335269.04,20.38103,130.88795,361.47462
1532335274.04,20.35918,130.8942,342.10095
1532335279.04,20.3374,130.90045,322.64395
1532335284.04,20.31571,130.90669,303.10363
1532335289.04,20.29409,130.91294,283.47998
1532335294.04,20.27256,130.91917,263.77301
1532335299.04,20.25111,130.92541,243.98272
1532335304.04,20.22974,130.93164,224.10911
1532335309.04,20.20845,130.93787,204.15217
1532335314.04,20.18724,130.9441,184.11191
1532335319.04,20.16611,130.95032,163.98832
1532335324.04,20.14506,130.95654,143.78141
1532335329.04,20.1241,130.96276,123.49118
1532335334.04,20.10321,130.96898,103.11763
1532335339.04,20.08241,130.97519,82.66075
1532335344.04,20.06168,130.9814,62.12055
1532335349.04,20.04104,130.9876,41.49702
1532335354.04,20.02048,130.9938,20.79017
1532335359.04,20.0,131.0,0
